"StateNumber","State","CountyNumber","County","PrecinctNumber","Precinct"
"FL","Florida","12099","Palm Beach County","851","NP09-Voting District"
"FL","Florida","12101","Pasco County","1",""
"FL","Florida","12101","Pasco County","2",""
"FL","Florida","12101","Pasco County","3",""
"FL","Florida","12101","Pasco County","4",""
"FL","Florida","12101","Pasco County","5",""
"FL","Florida","12101","Pasco County","6",""
"FL","Florida","12101","Pasco County","7",""
"FL","Florida","12101","Pasco County","8",""
"FL","Florida","12101","Pasco County","9",""
"FL","Florida","12101","Pasco County","10",""
"FL","Florida","12101","Pasco County","11",""
"FL","Florida","12101","Pasco County","12",""
"FL","Florida","12101","Pasco County","13",""
"FL","Florida","12101","Pasco County","14",""
"FL","Florida","12101","Pasco County","15",""
"FL","Florida","12101","Pasco County","16",""
"FL","Florida","12101","Pasco County","17",""
"FL","Florida","12101","Pasco County","18",""
"FL","Florida","12101","Pasco County","19",""
"FL","Florida","12101","Pasco County","20",""
"FL","Florida","12101","Pasco County","21",""
"FL","Florida","12101","Pasco County","22",""
"FL","Florida","12101","Pasco County","23",""
"FL","Florida","12101","Pasco County","24",""
"FL","Florida","12101","Pasco County","25",""
"FL","Florida","12101","Pasco County","26",""
"FL","Florida","12101","Pasco County","27",""
"FL","Florida","12101","Pasco County","28",""
"FL","Florida","12101","Pasco County","29",""
"FL","Florida","12101","Pasco County","30",""
"FL","Florida","12101","Pasco County","31",""
"FL","Florida","12101","Pasco County","32",""
"FL","Florida","12101","Pasco County","33",""
"FL","Florida","12101","Pasco County","34",""
"FL","Florida","12101","Pasco County","35",""
"FL","Florida","12101","Pasco County","36",""
"FL","Florida","12101","Pasco County","37",""
"FL","Florida","12101","Pasco County","38",""
"FL","Florida","12101","Pasco County","39",""
"FL","Florida","12101","Pasco County","40",""
"FL","Florida","12101","Pasco County","41",""
"FL","Florida","12101","Pasco County","42",""
"FL","Florida","12101","Pasco County","43",""
"FL","Florida","12101","Pasco County","44",""
"FL","Florida","12101","Pasco County","45",""
"FL","Florida","12101","Pasco County","46",""
"FL","Florida","12101","Pasco County","47",""
"FL","Florida","12101","Pasco County","48",""
"FL","Florida","12101","Pasco County","49",""
"FL","Florida","12101","Pasco County","50",""
"FL","Florida","12101","Pasco County","51",""
"FL","Florida","12101","Pasco County","52",""
"FL","Florida","12101","Pasco County","53",""
"FL","Florida","12101","Pasco County","54",""
"FL","Florida","12101","Pasco County","55",""
"FL","Florida","12101","Pasco County","56",""
"FL","Florida","12101","Pasco County","57",""
"FL","Florida","12101","Pasco County","58",""
"FL","Florida","12101","Pasco County","59",""
"FL","Florida","12101","Pasco County","60",""
"FL","Florida","12101","Pasco County","61",""
"FL","Florida","12101","Pasco County","62",""
"FL","Florida","12101","Pasco County","63",""
"FL","Florida","12101","Pasco County","64",""
"FL","Florida","12101","Pasco County","65",""
"FL","Florida","12101","Pasco County","66",""
"FL","Florida","12101","Pasco County","67",""
"FL","Florida","12101","Pasco County","68",""
"FL","Florida","12101","Pasco County","69",""
"FL","Florida","12101","Pasco County","70",""
"FL","Florida","12101","Pasco County","71",""
"FL","Florida","12101","Pasco County","72",""
"FL","Florida","12101","Pasco County","73",""
"FL","Florida","12101","Pasco County","74",""
"FL","Florida","12101","Pasco County","75",""
"FL","Florida","12101","Pasco County","76",""
"FL","Florida","12101","Pasco County","77",""
"FL","Florida","12101","Pasco County","78",""
"FL","Florida","12101","Pasco County","79",""
"FL","Florida","12101","Pasco County","80",""
"FL","Florida","12101","Pasco County","81",""
"FL","Florida","12101","Pasco County","82",""
"FL","Florida","12101","Pasco County","83",""
"FL","Florida","12101","Pasco County","84",""
"FL","Florida","12101","Pasco County","85",""
"FL","Florida","12101","Pasco County","86",""
"FL","Florida","12101","Pasco County","87",""
"FL","Florida","12101","Pasco County","88",""
"FL","Florida","12101","Pasco County","89",""
"FL","Florida","12101","Pasco County","90",""
"FL","Florida","12101","Pasco County","91",""
"FL","Florida","12101","Pasco County","92",""
"FL","Florida","12101","Pasco County","93",""
"FL","Florida","12101","Pasco County","94",""
"FL","Florida","12101","Pasco County","95",""
"FL","Florida","12101","Pasco County","96",""
"FL","Florida","12101","Pasco County","97",""
"FL","Florida","12101","Pasco County","98",""
"FL","Florida","12101","Pasco County","99",""
"FL","Florida","12101","Pasco County","100",""
"FL","Florida","12101","Pasco County","101",""
"FL","Florida","12101","Pasco County","102",""
"FL","Florida","12101","Pasco County","103",""
"FL","Florida","12101","Pasco County","104",""
"FL","Florida","12101","Pasco County","105",""
"FL","Florida","12101","Pasco County","106",""
"FL","Florida","12101","Pasco County","107",""
"FL","Florida","12101","Pasco County","108",""
"FL","Florida","12101","Pasco County","109",""
"FL","Florida","12101","Pasco County","110",""
"FL","Florida","12101","Pasco County","GULF",""
"FL","Florida","12103","Pinellas County","101",""
"FL","Florida","12103","Pinellas County","102",""
"FL","Florida","12103","Pinellas County","103",""
"FL","Florida","12103","Pinellas County","104",""
"FL","Florida","12103","Pinellas County","105",""
"FL","Florida","12103","Pinellas County","106",""
"FL","Florida","12103","Pinellas County","107",""
"FL","Florida","12103","Pinellas County","108",""
"FL","Florida","12103","Pinellas County","109",""
"FL","Florida","12103","Pinellas County","110",""
"FL","Florida","12103","Pinellas County","111",""
"FL","Florida","12103","Pinellas County","112",""
"FL","Florida","12103","Pinellas County","113",""
"FL","Florida","12103","Pinellas County","114",""
"FL","Florida","12103","Pinellas County","115",""
"FL","Florida","12103","Pinellas County","116",""
"FL","Florida","12103","Pinellas County","117",""
"FL","Florida","12103","Pinellas County","118",""
"FL","Florida","12103","Pinellas County","119",""
"FL","Florida","12103","Pinellas County","120",""
"FL","Florida","12103","Pinellas County","121",""
"FL","Florida","12103","Pinellas County","122",""
"FL","Florida","12103","Pinellas County","123",""
"FL","Florida","12103","Pinellas County","125",""
"FL","Florida","12103","Pinellas County","126",""
"FL","Florida","12103","Pinellas County","127",""
"FL","Florida","12103","Pinellas County","128",""
"FL","Florida","12103","Pinellas County","129",""
"FL","Florida","12103","Pinellas County","130",""
"FL","Florida","12103","Pinellas County","131",""
"FL","Florida","12103","Pinellas County","132",""
"FL","Florida","12103","Pinellas County","133",""
"FL","Florida","12103","Pinellas County","134",""
"FL","Florida","12103","Pinellas County","135",""
"FL","Florida","12103","Pinellas County","136",""
"FL","Florida","12103","Pinellas County","137",""
"FL","Florida","12103","Pinellas County","138",""
"FL","Florida","12103","Pinellas County","139",""
"FL","Florida","12103","Pinellas County","140",""
"FL","Florida","12103","Pinellas County","141",""
"FL","Florida","12103","Pinellas County","142",""
"FL","Florida","12103","Pinellas County","143",""
"FL","Florida","12103","Pinellas County","144",""
"FL","Florida","12103","Pinellas County","145",""
"FL","Florida","12103","Pinellas County","146",""
"FL","Florida","12103","Pinellas County","147",""
"FL","Florida","12103","Pinellas County","148",""
"FL","Florida","12103","Pinellas County","149",""
"FL","Florida","12103","Pinellas County","150",""
"FL","Florida","12103","Pinellas County","151",""
"FL","Florida","12103","Pinellas County","152",""
"FL","Florida","12103","Pinellas County","153",""
"FL","Florida","12103","Pinellas County","154",""
"FL","Florida","12103","Pinellas County","155",""
"FL","Florida","12103","Pinellas County","156",""
"FL","Florida","12103","Pinellas County","157",""
"FL","Florida","12103","Pinellas County","158",""
"FL","Florida","12103","Pinellas County","159",""
"FL","Florida","12103","Pinellas County","160",""
"FL","Florida","12103","Pinellas County","161",""
"FL","Florida","12103","Pinellas County","162",""
"FL","Florida","12103","Pinellas County","163",""
"FL","Florida","12103","Pinellas County","164",""
"FL","Florida","12103","Pinellas County","165",""
"FL","Florida","12103","Pinellas County","200",""
"FL","Florida","12103","Pinellas County","201",""
"FL","Florida","12103","Pinellas County","202",""
"FL","Florida","12103","Pinellas County","203",""
"FL","Florida","12103","Pinellas County","204",""
"FL","Florida","12103","Pinellas County","205",""
"FL","Florida","12103","Pinellas County","206",""
"FL","Florida","12103","Pinellas County","207",""
"FL","Florida","12103","Pinellas County","208",""
"FL","Florida","12103","Pinellas County","209",""
"FL","Florida","12103","Pinellas County","210",""
"FL","Florida","12103","Pinellas County","211",""
"FL","Florida","12103","Pinellas County","212",""
"FL","Florida","12103","Pinellas County","213",""
"FL","Florida","12103","Pinellas County","214",""
"FL","Florida","12103","Pinellas County","215",""
"FL","Florida","12103","Pinellas County","216",""
"FL","Florida","12103","Pinellas County","217",""
"FL","Florida","12103","Pinellas County","218",""
"FL","Florida","12103","Pinellas County","219",""
"FL","Florida","12103","Pinellas County","220",""
"FL","Florida","12103","Pinellas County","221",""
"FL","Florida","12103","Pinellas County","222",""
"FL","Florida","12103","Pinellas County","223",""
"FL","Florida","12103","Pinellas County","224",""
"FL","Florida","12103","Pinellas County","225",""
"FL","Florida","12103","Pinellas County","226",""
"FL","Florida","12103","Pinellas County","227",""
"FL","Florida","12103","Pinellas County","228",""
"FL","Florida","12103","Pinellas County","229",""
"FL","Florida","12103","Pinellas County","230",""
"FL","Florida","12103","Pinellas County","231",""
"FL","Florida","12103","Pinellas County","232",""
"FL","Florida","12103","Pinellas County","233",""
"FL","Florida","12103","Pinellas County","234",""
"FL","Florida","12103","Pinellas County","235",""
"FL","Florida","12103","Pinellas County","236",""
"FL","Florida","12103","Pinellas County","237",""
"FL","Florida","12103","Pinellas County","238",""
"FL","Florida","12103","Pinellas County","239",""
"FL","Florida","12103","Pinellas County","240",""
"FL","Florida","12103","Pinellas County","241",""
"FL","Florida","12103","Pinellas County","242",""
"FL","Florida","12103","Pinellas County","243",""
"FL","Florida","12103","Pinellas County","244",""
"FL","Florida","12103","Pinellas County","245",""
"FL","Florida","12103","Pinellas County","246",""
"FL","Florida","12103","Pinellas County","247",""
"FL","Florida","12103","Pinellas County","248",""
"FL","Florida","12103","Pinellas County","249",""
"FL","Florida","12103","Pinellas County","250",""
"FL","Florida","12103","Pinellas County","251",""
"FL","Florida","12103","Pinellas County","252",""
"FL","Florida","12103","Pinellas County","253",""
"FL","Florida","12103","Pinellas County","254",""
"FL","Florida","12103","Pinellas County","255",""
"FL","Florida","12103","Pinellas County","256",""
"FL","Florida","12103","Pinellas County","257",""
"FL","Florida","12103","Pinellas County","258",""
"FL","Florida","12103","Pinellas County","259",""
"FL","Florida","12103","Pinellas County","260",""
"FL","Florida","12103","Pinellas County","261",""
"FL","Florida","12103","Pinellas County","262",""
"FL","Florida","12103","Pinellas County","263",""
"FL","Florida","12103","Pinellas County","264",""
"FL","Florida","12103","Pinellas County","265",""
